ListingCreationDate,Term,LoanStatus,BorrowerAPR,LenderYield,BorrowerRate,ProsperRating (Alpha),ProsperScore,EmploymentStatus,Occupation,ListingCategory (numeric),MonthlyLoanPayment,IsBorrowerHomeowner,IncomeRange,TotalProsperLoans,Recommendations,Investors,LoanOriginalAmount
2009-12-09 07:50:57.143,36,Chargedoff,0.30917,0.2756,0.2856,D,7.0,Full-time,Teacher,7,104.17,False,"$25,000-49,999",1.0,0,29,2500
2010-12-05 14:07:00.740,36,Completed,0.17567,0.1329,0.1429,C,7.0,Full-time,Computer Programmer,1,171.59,True,"$50,000-74,999",1.0,0,185,5000
2013-11-20 06:21:28.010,36,Current,0.13799,0.0999,0.1099,A,9.0,Employed,Accountant/CPA,1,65.47,False,"$25,000-49,999",1.0,0,1,2000
2012-09-09 14:50:01.533,36,Completed,0.15324000000000002,0.1149,0.1249,A,6.0,Employed,Accountant/CPA,13,66.9,False,"$25,000-49,999",1.0,0,28,2000
2013-06-20 19:19:29.773,60,Current,0.22283000000000003,0.1884,0.1984,C,5.0,Self-employed,Executive,3,250.85,False,"$100,000+",2.0,0,1,9500
2013-11-12 09:28:32.290,36,Current,0.12274000000000002,0.0849,0.0949,A,10.0,Employed,Other,1,416.37,True,"$100,000+",1.0,0,1,13000
2011-04-04 10:13:26.207,36,Completed,0.20321,0.1599,0.1699,C,6.0,Full-time,Professional,1,106.94,True,"$50,000-74,999",2.0,0,14,3000
2013-05-20 10:46:04.383,36,Current,0.24758000000000002,0.1999,0.2099,C,2.0,Employed,Professional,1,150.68,True,"$75,000-99,999",1.0,0,1,4000
2012-03-17 10:40:20.903,36,Chargedoff,0.33973000000000003,0.2899,0.2999,E,2.0,Full-time,Computer Programmer,7,169.78,True,"$50,000-74,999",2.0,0,10,4000
2013-12-27 18:59:08.087,36,Current,0.09434,0.0709,0.0809,AA,11.0,Employed,Professional,1,188.27,False,"$100,000+",1.0,0,1,6000
2012-06-04 12:21:04.750,36,Current,0.33973000000000003,0.2899,0.2999,E,1.0,Employed,Professional,1,169.78,True,"$25,000-49,999",1.0,0,34,4000
2010-09-12 19:34:41.030,36,Completed,0.29265,0.2475,0.2575,D,7.0,Retired,Other,1,100.39,True,"$50,000-74,999",1.0,0,60,2500
2012-04-05 13:17:10.727,60,Completed,0.35838000000000003,0.3204,0.3304,E,2.0,Employed,Engineer - Electrical,20,136.98,False,"$25,000-49,999",2.0,0,8,4000
2011-11-08 11:45:41.487,36,Completed,0.1322,0.101,0.111,A,8.0,Employed,Clerical,1,157.37,False,"$25,000-49,999",1.0,0,40,4800
2013-10-29 09:11:59.687,36,Current,0.15833,0.1199,0.1299,A,7.0,Employed,Other,13,67.38,False,"$50,000-74,999",2.0,0,1,2000
2013-01-19 12:07:26.883,36,Completed,0.09333,0.0699,0.0799,AA,9.0,Employed,Other,13,62.66,False,"$25,000-49,999",2.0,0,37,2000
2009-12-15 18:13:32.960,36,Completed,0.36946999999999997,0.3185,0.3285,E,7.0,Full-time,Professional,5,44.03,False,"$25,000-49,999",1.0,0,42,1000
2012-02-21 05:15:27.877,60,Completed,0.2968,0.2605,0.2705,D,6.0,Employed,Civil Service,1,305.65,True,"$50,000-74,999",2.0,0,11,10000
2009-09-08 08:18:23.627,36,Completed,0.1241,0.093,0.103,A,8.0,Full-time,Analyst,1,388.9,True,"$50,000-74,999",1.0,0,443,12000
2012-05-05 20:24:38.280,36,Current,0.18316,0.1369,0.1469,B,7.0,Employed,Other,2,276.11,True,"$25,000-49,999",3.0,1,145,8000
2013-05-15 02:55:30.833,60,Current,0.22283000000000003,0.1884,0.1984,C,6.0,Other,Other,7,132.02,False,"$25,000-49,999",1.0,0,95,5000
2013-09-20 12:58:58.217,36,Current,0.09,0.0666,0.0766,AA,10.0,Employed,Executive,1,623.6,True,"$75,000-99,999",1.0,0,409,20000
2013-09-06 12:33:17.350,36,Current,0.20626,0.1595,0.1695,C,7.0,Employed,Police Officer/Correction Officer,1,178.14,True,"$100,000+",2.0,0,1,5000
2013-02-03 10:43:51.393,36,Current,0.14348,0.1053,0.1153,A,8.0,Full-time,Religious,19,98.97,False,"$1-24,999",2.0,0,42,3000
2009-09-02 20:43:01.567,36,Defaulted,0.22286999999999998,0.1905,0.2005,C,9.0,Full-time,Professional,2,193.38,True,"$75,000-99,999",1.0,0,233,5200
2011-02-17 20:06:58.567,36,Completed,0.22361999999999999,0.1799,0.1899,C,6.0,Employed,Civil Service,1,128.28,True,"$50,000-74,999",1.0,0,56,3500
2013-05-09 11:08:35.800,60,Chargedoff,0.17522000000000001,0.1419,0.1519,B,6.0,Employed,Clerical,1,95.56,True,"$25,000-49,999",1.0,0,1,4000
2011-08-10 10:28:18.113,36,Current,0.22361999999999999,0.1799,0.1899,C,5.0,Employed,Engineer - Mechanical,1,439.81,True,"$50,000-74,999",2.0,0,103,12000
2011-07-18 06:37:01.013,36,Completed,0.27466999999999997,0.2299,0.2399,D,4.0,Employed,Clerical,1,78.46,False,"$25,000-49,999",1.0,0,44,2000
2010-05-09 17:47:12.690,36,Completed,0.16821,0.1219,0.1319,C,9.0,Full-time,Professional,7,33.79,True,"$50,000-74,999",1.0,0,45,1000
2011-07-25 09:19:30.770,36,Defaulted,0.34886999999999996,0.3025,0.3125,HR,3.0,Full-time,Other,1,172.56,False,"$1-24,999",1.0,0,23,4000
2013-09-25 11:24:13.020,60,Current,0.18965,0.156,0.166,C,8.0,Employed,Other,1,246.38,True,"$25,000-49,999",2.0,0,50,10000
2013-02-13 18:02:38.840,60,Current,0.17060999999999998,0.1374,0.1474,B,8.0,Employed,Clerical,1,236.54,True,"$25,000-49,999",1.0,0,190,10000
2012-01-04 11:26:52.867,36,Current,0.34731,0.2973,0.3073,E,2.0,Employed,Administrative Assistant,7,171.41,False,"$25,000-49,999",1.0,0,50,4000
2014-01-03 16:00:33.143,60,Current,0.21832,0.184,0.194,C,6.0,Employed,Retail Management,1,300.85,False,"$25,000-49,999",1.0,0,206,11500
2011-05-18 15:35:47.300,60,Chargedoff,0.29370999999999997,0.2599,0.2699,D,4.0,Employed,Engineer - Mechanical,2,335.82,False,"$25,000-49,999",2.0,0,130,11000
2012-11-29 15:06:58.743,36,Current,0.15833,0.1199,0.1299,A,7.0,Full-time,Food Service Management,3,168.45,False,"$25,000-49,999",1.0,0,72,5000
2011-02-17 14:15:45.703,36,Completed,0.25424,0.2099,0.2199,D,7.0,Employed,Executive,1,286.39,True,"$100,000+",1.0,0,38,7500
2013-04-01 16:08:48.037,36,Current,0.17192000000000002,0.1259,0.1359,B,6.0,Employed,Other,14,186.88,False,"$1-24,999",1.0,0,74,5500
2011-09-19 07:52:27.197,36,Current,0.34621,0.2999,0.3099,E,6.0,Full-time,Professional,7,322.47,True,"$100,000+",1.0,0,40,7500
2012-12-26 07:17:08.117,36,Completed,0.17754,0.1314,0.1414,B,5.0,Full-time,Accountant/CPA,2,273.97,False,"$25,000-49,999",2.0,0,81,8000
2011-08-24 13:54:59.873,36,Completed,0.27466999999999997,0.2299,0.2399,D,2.0,Employed,Attorney,1,392.28,True,"$100,000+",3.0,0,114,10000
2011-08-11 19:24:29.133,36,Chargedoff,0.34621,0.2999,0.3099,E,4.0,Employed,Professional,2,322.47,True,"$100,000+",1.0,0,6,7500
2013-10-29 22:07:27.320,36,Current,0.13799,0.0999,0.1099,A,8.0,Employed,Retail Management,2,163.67,False,"$50,000-74,999",2.0,0,73,5000
2011-08-31 07:19:17.870,36,Chargedoff,0.124,0.0929,0.1029,A,8.0,Employed,Other,7,64.81,True,"$1-24,999",1.0,0,43,2000
2011-06-10 14:52:01.207,60,Current,0.24251999999999999,0.2099,0.2199,C,8.0,Full-time,Sales - Retail,1,248.52,False,"$25,000-49,999",2.0,0,121,9000
2013-03-24 21:41:14.233,36,Current,0.13138,0.0934,0.1034,A,9.0,Employed,Civil Service,7,81.07,False,"$50,000-74,999",1.0,0,58,2500
2009-09-30 22:17:34.823,36,Completed,0.25278,0.22,0.23,D,7.0,Full-time,Analyst,6,77.42,False,"$25,000-49,999",1.0,0,81,2000
2013-07-14 09:42:06.380,60,Current,0.14453,0.1119,0.1219,A,9.0,Employed,Other,19,89.36,False,"$25,000-49,999",3.0,1,1,4000
2013-12-01 15:07:36.517,36,Current,0.17969000000000002,0.1335,0.1435,B,10.0,Employed,Engineer - Electrical,1,309.13,True,"$50,000-74,999",3.0,0,99,9000
2012-10-09 08:14:28.577,60,Current,0.23276999999999998,0.1981,0.2081,C,5.0,Employed,Social Worker,20,188.63,True,"$25,000-49,999",2.0,0,10,7000
2013-03-02 07:45:05.567,36,Current,0.21945,0.1724,0.1824,C,5.0,Employed,Other,1,362.73,False,"$25,000-49,999",1.0,0,79,10000
2012-07-10 09:05:20.620,36,Current,0.18316,0.1369,0.1469,B,6.0,Full-time,Other,1,276.11,False,"$1-24,999",2.0,0,141,8000
2011-11-29 17:24:18.327,36,Current,0.18478,0.1459,0.1559,B,5.0,Employed,Professional,1,150.31,True,"$25,000-49,999",1.0,0,61,4300
2012-03-06 16:25:55.047,36,Current,0.11765999999999999,0.0799,0.0899,A,8.0,Employed,Teacher,13,95.39,False,"$50,000-74,999",2.0,0,53,3000
2013-07-17 20:11:41.110,60,Current,0.12716,0.0949,0.1049,A,10.0,Employed,Engineer - Electrical,1,214.89,False,"$50,000-74,999",1.0,0,161,10000
2010-09-02 12:06:44.020,36,Completed,0.38723,0.34,0.35,HR,1.0,Full-time,Computer Programmer,2,180.94,True,"$100,000+",1.0,0,53,4000
2011-01-02 17:44:49.690,36,Current,0.124,0.0929,0.1029,A,8.0,Employed,Professional,1,210.62,False,"$75,000-99,999",2.0,0,103,6500
2013-05-26 16:17:29.783,36,Current,0.20052999999999999,0.1539,0.1639,B,6.0,Employed,Administrative Assistant,1,353.5,True,"$25,000-49,999",1.0,0,173,10000
2012-05-22 12:07:06.617,36,Current,0.26681,0.2187,0.2287,D,5.0,Full-time,Skilled Labor,3,231.85,True,"$25,000-49,999",2.0,0,31,6000
2012-04-19 12:33:45.637,36,Current,0.26681,0.2187,0.2287,D,5.0,Full-time,Analyst,18,77.28,True,"$75,000-99,999",2.0,0,19,2000
2012-12-21 17:06:24.323,60,Current,0.27462,0.2389,0.2489,D,6.0,Employed,Other,1,117.15,False,"$25,000-49,999",2.0,0,46,4000
2014-01-02 13:00:18.440,36,Current,0.0762,0.0529,0.0629,AA,11.0,Employed,Other,7,198.6,True,"$50,000-74,999",1.0,0,101,6500
2011-06-17 08:55:37.147,36,Completed,0.34621,0.2999,0.3099,E,2.0,Employed,Professor,7,193.48,False,"$50,000-74,999",2.0,0,21,4500
2011-05-11 06:26:18.447,36,Current,0.32576,0.2799,0.2899,E,2.0,Part-time,Other,7,83.8,False,"$1-24,999",1.0,0,14,2000
2013-11-18 09:31:41.073,36,Current,0.22108000000000003,0.174,0.184,C,6.0,Employed,Other,3,545.3,True,"$50,000-74,999",1.0,0,1,15000
2012-06-11 17:59:40.317,36,Current,0.12427,0.0864,0.0964,A,8.0,Employed,Other,2,417.28,True,"$75,000-99,999",1.0,0,228,13000
2011-09-21 06:31:53.043,36,Chargedoff,0.34621,0.2999,0.3099,E,4.0,Employed,Executive,2,322.47,True,"$100,000+",1.0,0,2,7500
2013-02-03 14:38:30.007,36,Current,0.17754,0.1314,0.1414,B,6.0,Employed,Computer Programmer,13,85.61,False,"$100,000+",1.0,0,48,2500
2011-08-01 13:16:53.550,36,Current,0.27466999999999997,0.2299,0.2399,D,3.0,Full-time,Military Enlisted,3,235.37,False,"$25,000-49,999",1.0,0,21,6000
2011-05-14 11:06:34.060,36,Completed,0.20321,0.1599,0.1699,C,6.0,Retired,Other,1,356.48,False,"$25,000-49,999",2.0,0,46,10000
2012-11-14 05:51:01.480,36,Current,0.12528,0.0874,0.0974,A,8.0,Employed,Skilled Labor,1,385.74,True,"$25,000-49,999",1.0,0,218,12000
2011-08-24 08:40:51.153,36,Chargedoff,0.27466999999999997,0.2299,0.2399,D,2.0,Employed,Other,1,156.91,True,"$50,000-74,999",2.0,1,47,4000
2011-07-21 05:11:47.173,36,Chargedoff,0.124,0.0929,0.1029,A,8.0,Employed,Professional,1,226.82,True,"$100,000+",1.0,0,96,7000
2013-03-10 10:02:03.787,36,Current,0.14348,0.1053,0.1153,A,8.0,Employed,Analyst,1,319.59,True,"$100,000+",1.0,0,185,9687
2012-01-29 09:49:07.320,36,Chargedoff,0.34998,0.2999,0.3099,E,2.0,Employed,Accountant/CPA,13,85.99,False,"$25,000-49,999",1.0,0,1,2000
2013-06-13 13:31:24.290,36,Past Due (31-60 days),0.24758000000000002,0.1999,0.2099,C,2.0,Employed,Other,1,339.03,False,"$25,000-49,999",1.0,0,152,9000
2011-09-01 06:04:31.030,36,Completed,0.34621,0.2999,0.3099,E,6.0,Employed,Other,7,107.49,False,"$50,000-74,999",2.0,0,11,2500
2012-11-03 18:55:22.383,60,Current,0.28848,0.2524,0.2624,D,3.0,Employed,Teacher,1,391.08,True,"$50,000-74,999",1.0,0,19,13000
2011-05-10 16:49:48.877,36,Completed,0.32576,0.2799,0.2899,E,2.0,Full-time,Laborer,3,314.25,True,"$50,000-74,999",3.0,0,111,7500
2012-01-03 09:03:14.920,36,Current,0.18478,0.1459,0.1559,B,8.0,Employed,Analyst,1,192.25,False,"$75,000-99,999",1.0,0,8,5500
2012-08-27 07:58:28.440,60,Past Due (31-60 days),0.2893,0.2532,0.2632,D,4.0,Employed,Professional,1,220.16,True,"$75,000-99,999",1.0,0,11,7307
2013-07-24 21:18:01.787,36,Current,0.0893,0.0659,0.0759,AA,10.0,Employed,Administrative Assistant,3,280.33,True,"$50,000-74,999",4.0,0,168,9000
2010-10-22 22:34:41.433,36,Completed,0.29265,0.2475,0.2575,D,8.0,Other,Other,1,240.95,False,"$25,000-49,999",3.0,1,139,6000
2011-10-21 15:11:59.957,36,Current,0.18750999999999998,0.1556,0.1656,B,6.0,Full-time,Other,2,124.02,True,"$25,000-49,999",2.0,0,41,3500
2013-12-02 10:03:22.043,60,Current,0.21166,0.1775,0.1875,C,8.0,Employed,Professional,1,387.05,False,"$25,000-49,999",1.0,0,1,15000
2011-01-17 18:17:53.053,36,Completed,0.35643,0.3099,0.3199,E,5.0,Employed,Teacher,1,239.52,False,"$25,000-49,999",1.0,0,58,5500
2012-03-11 14:23:05.077,36,Current,0.11765999999999999,0.0799,0.0899,A,8.0,Full-time,Analyst,3,413.34,True,"$100,000+",1.0,0,205,13000
2013-11-13 16:57:29.867,36,Current,0.12691,0.089,0.099,A,9.0,Employed,Professor,6,64.44,True,"$75,000-99,999",1.0,0,1,2000
2013-08-09 08:12:32.420,36,Current,0.2878,0.2392,0.2492,D,3.0,Employed,Professional,1,595.76,False,"$100,000+",1.0,0,1,15000
2011-10-08 11:54:24.847,36,Completed,0.25486,0.2105,0.2205,C,5.0,Employed,Professional,2,152.87,True,"$50,000-74,999",2.0,0,49,4000
2013-08-22 12:16:30.403,36,Current,0.09837,0.0749,0.0849,AA,10.0,Employed,Other,1,473.44,False,"$75,000-99,999",1.0,0,332,15000
2014-03-04 12:02:54.163,36,Current,0.13124,0.0929,0.1029,A,8.0,Employed,Skilled Labor,1,615.67,True,"$75,000-99,999",1.0,0,1,19000
2009-07-28 14:42:08.530,36,Defaulted,0.3725,0.338,0.348,HR,4.0,Full-time,Skilled Labor,7,135.32,False,"$50,000-74,999",2.0,0,52,2999
2013-05-13 09:14:02.473,36,Current,0.13138,0.0934,0.1034,A,8.0,Full-time,Professional,14,389.12,True,"$100,000+",1.0,0,1,12000
2013-08-28 06:33:38.573,36,Current,0.20052999999999999,0.1539,0.1639,B,4.0,Employed,Sales - Commission,20,212.1,True,"$50,000-74,999",1.0,0,1,6000
2010-02-05 13:20:04.263,36,Completed,0.29588000000000003,0.2625,0.2725,D,8.0,Full-time,Professional,1,286.72,False,"$50,000-74,999",1.0,0,198,7000
2013-07-01 10:30:33.433,36,Current,0.20052999999999999,0.1539,0.1639,B,4.0,Employed,Other,19,70.7,True,"$100,000+",1.0,0,4,2000
2010-06-04 18:08:34.670,36,Completed,0.37453000000000003,0.34,0.35,HR,3.0,Full-time,Other,2,180.94,True,"$75,000-99,999",2.0,0,59,4000
2013-12-08 06:06:31.927,36,Current,0.0762,0.0529,0.0629,AA,11.0,Employed,Teacher,1,183.32,False,"$50,000-74,999",2.0,0,1,6000
2014-01-16 21:08:07.147,60,Current,0.21166,0.1775,0.1875,C,7.0,Employed,Civil Service,1,387.05,True,"$50,000-74,999",1.0,0,1,15000
2011-09-30 07:11:11.317,36,Current,0.13413,0.1029,0.1129,A,8.0,Employed,Executive,2,361.64,False,"$75,000-99,999",1.0,0,157,11000
2013-07-19 08:24:57.887,60,Current,0.29341,0.2572,0.2672,D,2.0,Employed,Professional,2,303.68,False,"$50,000-74,999",1.0,0,92,10000
2013-04-17 11:18:36.147,60,Current,0.10878,0.0769,0.0869,AA,9.0,Employed,Other,2,206.08,True,"$75,000-99,999",1.0,0,165,10000
2012-01-23 10:48:23.290,36,Current,0.11765999999999999,0.0799,0.0899,A,8.0,Employed,Analyst,13,79.49,False,"$50,000-74,999",1.0,0,31,2500
2011-09-22 14:28:34.943,36,Current,0.34621,0.2999,0.3099,E,7.0,Other,Other,2,214.98,False,"$50,000-74,999",1.0,0,12,5000
2013-03-17 03:26:25.917,36,Current,0.15324000000000002,0.1149,0.1249,A,7.0,Full-time,Accountant/CPA,15,167.24,True,"$100,000+",1.0,0,91,5000
2010-06-25 04:02:11.567,36,Completed,0.37453000000000003,0.34,0.35,E,9.0,Full-time,Social Worker,3,180.94,True,"$75,000-99,999",1.0,0,35,4000
2011-09-26 10:09:59.850,36,Completed,0.34621,0.2999,0.3099,E,3.0,Employed,Realtor,3,85.99,True,"$50,000-74,999",2.0,0,27,2000
2013-05-20 14:20:31.840,60,Current,0.20593000000000003,0.1719,0.1819,B,6.0,Employed,Engineer - Electrical,1,509.94,False,"$50,000-74,999",1.0,0,283,20000
2012-08-27 13:14:02.957,60,Current,0.17184000000000002,0.1386,0.1486,A,7.0,Employed,Professional,20,301.2,True,"$50,000-74,999",1.0,0,16,12700
2012-05-04 12:26:07.157,60,Chargedoff,0.35838000000000003,0.3204,0.3304,E,3.0,Employed,Police Officer/Correction Officer,1,136.98,False,"$50,000-74,999",1.0,0,7,4000
2011-05-16 09:03:39.963,36,Current,0.25424,0.2099,0.2199,D,4.0,Employed,Other,3,190.93,True,"$50,000-74,999",1.0,0,51,5000
2010-06-11 08:44:00.247,36,Completed,0.09643,0.083,0.093,AA,8.0,Full-time,Executive,1,319.4,True,"$100,000+",1.0,0,348,10000
2011-05-17 07:59:11.080,36,Chargedoff,0.32576,0.2799,0.2899,E,1.0,Self-employed,Other,3,314.25,False,"$1-24,999",2.0,0,69,7500
2012-05-20 17:30:50.597,60,Current,0.28704,0.251,0.261,D,3.0,Other,Other,15,120.0,False,"$25,000-49,999",3.0,0,58,4000
2012-08-08 18:49:35.870,60,Completed,0.19660999999999998,0.1628,0.1728,A,6.0,Full-time,Tradesman - Mechanic,17,287.54,True,"$50,000-74,999",3.0,0,117,11500
2013-04-10 08:09:44.017,60,Current,0.18136,0.1479,0.1579,B,7.0,Employed,Other,1,484.13,False,"$50,000-74,999",1.0,0,1,20000
2014-01-09 12:42:58.757,36,Current,0.18633,0.14,0.15,B,9.0,Employed,Accountant/CPA,1,519.98,True,"$50,000-74,999",1.0,0,1,15000
2013-05-04 11:23:01.287,36,Current,0.27285,0.2246,0.2346,D,2.0,Full-time,Professional,2,194.75,True,"$100,000+",2.0,0,9,5000
2012-12-10 18:51:16.433,36,Current,0.14857,0.1103,0.1203,A,7.0,Full-time,Other,19,711.57,False,"$100,000+",2.0,0,416,21414
2010-10-11 13:29:58.797,36,Completed,0.10345,0.0726,0.0826,A,9.0,Full-time,Tradesman - Electrician,6,110.1,True,"$25,000-49,999",1.0,1,204,3500
2013-06-08 08:11:02.477,36,Completed,0.22354000000000002,0.1764,0.1864,C,4.0,Self-employed,Construction,3,364.74,False,"$75,000-99,999",3.0,0,194,10000
2009-08-04 16:40:41.730,36,Completed,0.2021,0.17,0.18,C,9.0,Full-time,Food Service Management,1,72.3,False,"$50,000-74,999",1.0,0,61,2000
2011-08-29 03:06:12.720,12,Completed,0.26443,0.1649,0.1749,C,6.0,Employed,Analyst,7,228.59,False,"$25,000-49,999",2.0,0,10,2500
2012-07-16 17:17:50.257,36,Current,0.12427,0.0864,0.0964,A,8.0,Employed,Other,7,385.18,True,"$75,000-99,999",1.0,0,174,12000
2012-07-09 19:44:21.983,60,Completed,0.35838000000000003,0.3204,0.3304,E,2.0,Employed,Professional,1,136.98,True,"$100,000+",3.0,0,28,4000
2011-10-25 06:31:12.487,12,Completed,0.3104,0.2099,0.2199,D,3.0,Full-time,Administrative Assistant,7,169.01,False,"$25,000-49,999",1.0,0,34,2000
2011-10-03 13:27:10.503,12,Completed,0.15077000000000002,0.0829,0.0929,A,9.0,Employed,Professional,1,611.86,False,"$100,000+",1.0,0,124,7000
2013-01-03 08:11:42.520,36,Current,0.15833,0.1199,0.1299,A,8.0,Employed,Analyst,1,336.89,True,"$50,000-74,999",3.0,0,126,10000
2013-01-05 20:07:11.627,60,Current,0.13982999999999998,0.1073,0.1173,A,10.0,Full-time,Military Officer,2,331.62,True,"$100,000+",2.0,0,274,15000
2013-09-26 17:16:26.560,36,Current,0.15324000000000002,0.1149,0.1249,A,8.0,Employed,Student - College Senior,14,100.35,False,"$1-24,999",2.0,0,1,3000
2009-10-02 05:37:53.757,36,Chargedoff,0.36438000000000004,0.33,0.34,E,7.0,Full-time,Sales - Commission,1,89.34,True,"$25,000-49,999",1.0,0,52,2000
2010-11-27 10:53:48.387,36,Completed,0.15549000000000002,0.124,0.134,B,8.0,Employed,Teacher,7,338.87,True,"$50,000-74,999",2.0,0,211,10000
2012-08-09 21:21:04.780,36,Current,0.12528,0.0874,0.0974,A,8.0,Employed,Engineer - Electrical,3,475.75,False,"$100,000+",1.0,0,263,14800
2010-11-10 23:08:06.423,36,Completed,0.15549000000000002,0.124,0.134,B,9.0,Employed,Professional,3,254.15,False,"$100,000+",1.0,0,145,7500
2013-05-24 04:41:08.223,60,Current,0.21156,0.1774,0.1874,C,5.0,Self-employed,Professional,1,257.98,True,"$100,000+",1.0,0,180,10000
2011-11-01 06:42:46.437,36,Defaulted,0.1322,0.101,0.111,A,8.0,Employed,Retail Management,1,590.15,True,"$100,000+",1.0,0,213,18000
2013-03-07 13:55:46.300,60,Current,0.20081,0.1669,0.1769,B,4.0,Employed,Analyst,18,252.25,True,"$75,000-99,999",2.0,0,177,10000
2013-04-11 08:04:08.213,36,Current,0.13138,0.0934,0.1034,A,9.0,Full-time,Clerical,15,81.07,True,"$1-24,999",1.0,0,46,2500
2011-10-24 14:33:18.770,60,Past Due (1-15 days),0.28408,0.2505,0.2605,C,3.0,Employed,Nurse (RN),1,299.7,True,"$50,000-74,999",1.0,0,73,10000
2013-08-24 14:02:17.020,36,Current,0.12528,0.0874,0.0974,A,9.0,Full-time,Other,1,96.44,False,"$25,000-49,999",3.0,0,60,3000
2011-08-03 09:55:25.523,36,Chargedoff,0.34621,0.2999,0.3099,E,4.0,Employed,Other,1,322.47,True,"$50,000-74,999",1.0,0,42,7500
2013-07-10 09:45:36.073,36,Completed,0.23121,0.1839,0.1939,C,3.0,Employed,Professor,3,294.83,True,"$100,000+",2.0,0,87,8000
2010-03-11 06:19:33.627,36,Completed,0.08641,0.073,0.083,AA,9.0,Full-time,Other,2,88.13,True,"$1-24,999",2.0,1,121,2800
2010-07-05 17:46:16.287,36,Completed,0.37453000000000003,0.34,0.35,HR,3.0,Full-time,Teacher,1,294.03,False,"$25,000-49,999",1.0,0,89,6500
2014-01-16 04:04:52.083,36,Current,0.14206,0.1039,0.1139,A,9.0,Self-employed,Other,1,493.86,False,"$75,000-99,999",2.0,0,1,15000
2012-02-16 07:49:30.653,36,Chargedoff,0.11765999999999999,0.0799,0.0899,A,8.0,Employed,Other,7,98.56,False,"$25,000-49,999",1.0,0,67,3100
2013-08-28 07:00:29.663,36,Current,0.31032,0.2612,0.2712,E,5.0,Employed,Executive,1,163.56,False,"$100,000+",1.0,0,5,4000
2011-10-14 04:02:08.983,36,Current,0.18750999999999998,0.1556,0.1656,B,6.0,Other,Other,7,124.02,False,"$1-24,999",1.0,0,73,3500
2012-11-05 15:18:08.743,60,Current,0.25133,0.2162,0.2262,C,5.0,Employed,Accountant/CPA,1,237.77,False,"$25,000-49,999",1.0,0,110,8500
2011-10-10 22:05:15.460,36,Current,0.1322,0.101,0.111,A,9.0,Employed,Attorney,2,262.29,True,"$100,000+",1.0,0,149,8000
2012-07-23 07:16:16.227,60,Defaulted,0.30111,0.2647,0.2747,D,5.0,Employed,Other,2,77.04,False,"$25,000-49,999",1.0,0,37,2500
2010-03-15 18:16:41.120,36,Completed,0.11295999999999999,0.082,0.092,A,9.0,Full-time,Engineer - Mechanical,1,207.3,True,"$50,000-74,999",1.0,0,195,6500
2011-06-16 15:28:42.007,36,Defaulted,0.34621,0.2999,0.3099,E,1.0,Not employed,Other,7,214.98,False,Not employed,1.0,0,31,5000
2011-04-29 16:38:24.960,36,Completed,0.32576,0.2799,0.2899,E,1.0,Employed,Administrative Assistant,1,209.5,False,"$25,000-49,999",3.0,1,81,5000
2009-12-17 19:50:16.413,36,Completed,0.22286999999999998,0.1905,0.2005,C,9.0,Full-time,Professional,1,185.95,False,"$25,000-49,999",1.0,0,207,5000
2013-05-20 17:22:02.790,36,Current,0.12528,0.0874,0.0974,A,9.0,Other,Other,1,176.8,False,"$25,000-49,999",1.0,0,64,5500
2012-05-18 14:21:57.560,36,Completed,0.07821,0.0549,0.0649,AA,10.0,Employed,Professional,9,375.39,True,"$100,000+",1.0,0,291,12250
2011-07-21 17:25:14.423,36,Completed,0.27466999999999997,0.2299,0.2399,D,5.0,Self-employed,Retail Management,1,470.73,False,"$75,000-99,999",1.0,0,71,12000
2009-10-26 13:21:48.920,36,Completed,0.28776999999999997,0.2545,0.2645,D,8.0,Full-time,Retail Management,7,243.18,False,"$50,000-74,999",3.0,0,223,6000
2012-01-31 09:41:04.917,36,Current,0.34998,0.2999,0.3099,E,2.0,Employed,Professional,1,171.98,True,"$75,000-99,999",1.0,0,1,4000
2012-05-02 06:27:18.223,60,Completed,0.20705,0.173,0.183,B,6.0,Other,Other,2,127.78,False,"$1-24,999",2.0,0,70,5000
2012-08-26 14:20:35.743,36,Past Due (1-15 days),0.21025,0.1634,0.1734,C,5.0,Employed,Retail Management,1,257.06,True,"$25,000-49,999",1.0,0,54,7176
2013-02-20 13:06:55.040,60,Current,0.14453,0.1119,0.1219,A,9.0,Full-time,Professional,1,335.11,True,"$100,000+",3.0,0,207,15000
2010-12-05 12:02:30.760,36,Completed,0.38723,0.34,0.35,HR,4.0,Employed,Other,1,90.47,False,"$75,000-99,999",1.0,0,22,2000
2013-11-22 16:50:06.133,60,Current,0.14147,0.1089,0.1189,A,10.0,Employed,Other,1,221.89,False,"$25,000-49,999",3.0,0,1,10000
